comment,sentiment
 Máy sử dụng ổn so với giá chỉ có googlo chrome hơi phiền..ko hiểu làm j cứ bắt diệt virut mà chẳng có gì để diệt..đang sử dụng đt mà bị vậy hoài nhiều khi nóng muốn chết.. 😡😡😡,0
" Nghe danh giá không bằng tự trải nghiệm . lúc đầu mình cũng ko pit có nên mua ko , cuối cùng vẫn quyết định mua .thật tuyệt vời cho 1 sản phẩm Nokia vs tâm gia này .màn hình quá đẹp , mượt, pin sử dụng tâm 7h . lướt FB vs YouTube.camera chụp hình rất đẹp ,chồng rung tốt, nhiệt độ mát chơi game thì hơi ấm lên 1 ti.cap sắc chắc chắn rất OK .....con về độ bền thì sử dụng 1thoi gian mới bit. Nói chung tam gia này thì quá OK r ,ko đòi hỏi gì thêm nữa.",1
" Chả hiểu MN s.dụng kiểu gì mà kêu lên kêu xuống nọ kìa. 1. Độ sáng màn hình muốn k bị tụt thì tắt đi 2. K dùng nút trợ lý cũng tắt luôn đi 3. Cảm ứng quá mượt, vs ng k biết dùng thì đừng kêu, oan cho sản phẩm 4. Tất cả là do mình cài đặt chỗ đt của mình Mới mua xong, setting theo ý mình dùng rất tốt Chỉ có rung thì hơi yếu thật, lúa nhất là quả tai nghe nhìn chán đừng hỏi. Vài ý kiến của cá nhân ( với mức giá 5tr thì đây là sản phẩm tầm trung rất đáng mua)",1
 Quá tệ mới mua 12 ngày mà đổi tới lần thứ 2 Thấy khiếp hãng này rồi. Chắc h phải chờ đổi qua lần thứ 3 nữa quá,0
"   Điện thoại sạt  pin đầy k ngắt . Mới sài đuoc 1 tuần ,mà hình có lúc bấm không ăn ,k ổn cho lấm ",0
 Sản phẩm tuyệt vời !,1
" Thất vọng. Mua con này gần 1 tháng, bị lỗi cảm ứng. Đổi cái mới hơn 2 tháng lại bị tiếp lỗi cũ. Nản.",0
" Cái đáng giá nhất ở sản phẩm này là thiết kế sang trọng đẳng cấp, tiếp theo là khả năng cân bằng trắng của máy ảnh rất tốt cái này ăn đứt mấy con samsung tầm 6-7tr, video chống rung tốt. Còn những thứ khác thì ổn trong tầm giá",1
 Máy tạm ổn. Báo thức hay bị đơ k tắt được. Wifi kém hơn còn N7 Plus. Lâu lâu bàn phím bị chậm phải khởi động lại máy.,0
" Máy dùng khá tốt, mới mua về dùng cũng chưa thấy lỗi gì, khá hài lòng với máy,nhân viên thì tư vấn nhiệt tình khiến mua gì cũng muốn vô tgdd.",1
 Tạm ổn hay bị lỗi văt.chiếm dung bộ nhớ cache qua nhiều.mục sư đung bộ nhớ chiếm rất nhanh nóng mấy.câmra ơn.mấy khoảng 5 tr là ông còn là ok,0
" Pin tuột nhanh, lúc lướt Web và chơi game máy hơi bị nóng, chuyển sang chế độ ánh sáng ban đêm thì màn hình lâu lâu bị chạy sọc, không rõ nét.",0
" Xài tạm đc.chup hình OK.hay bị lỗi vặt ..âm thanh cuộc gọi hơi Nhỏ,rung yếu,tự động gọi trợ lý ảo,nghe nhạc dở tệ",0
" Màn hình hay bị đơ lãng, bấm không ăn. Có điện thoại đến vuốt lên bắt máy không được.Còn lại ok",1
" điện thoại tốt trong tầm giá, thiết kế đẹp, làm mình nhớ đến các dòng lumia cao cấp ",1
" Mẫu thì đẹp, mà có 1 số lỗi như sau.1- mình thường bị tình trạng nhạc chuông tự động giảm xuống, có dt tn là k hay luôn.2- rung quá yếu.3- loa quá nhỏ",0
 Màn hình chán ghê.mình dùng dc gần 2 tháng .lúc đầu nhìn là kết và mua ngay giờ dùng dc 1 thời gian thấy tệ thật,0
" Sản phẩm bề ngoài rất bất mắt nhưng thường treo máy làm cho người sử dụng rất bực bội. Tôi đã sử dụng mới 24h thì treo máy đi đổi máy mới vẫn vậy, pin thì mau hết nói chung sản phẩm quá kém",0
 Cảm biến ánh sáng chập chờn lúc đc lúc k. Điều này làm mình thất vọng tràn chề. Còn Mọi thứ rất tốt. Cảm biến ánh sáng quan trọng thế mà lỗi toàn tập. ;(,0
" Mình thích thương hiệu Nokia nên đã mua tại thegioididong và đã dùng được gần 01 tháng, kiểu thiết kế của máy đẹp tinh tế, chất liệu kim loại nguyên khối, chụp ảnh nét, pin lâu, đa nhiệm ít bị load lại, cấu hình tương đối đủ cho mức giá 6 triệu đồng. Nhưng hơi buồn vì cảm biến bật màn hình sau khi gọi hơi chậm, đặc biệt là lỗi thỉnh thoảng tự kéo thanh thông báo xuống, tự bật trợ lý google, không format cứng được. Có ai bị như mình không vậy, hay chỉ do cái máy của mình?",0
" Camera chụp đẹp. Máy hoàn thiện đẹp và lạ. pin đủ một ngày, sạc khá nhanh với củ sạc theo máy. Dùng thỉnh thoảng bị đơ khi mở khóa màn hình (chắc do phần mềm).",1
" Sau khi sử dụng được 10 ngày xin nhận xét như sau:camera xóa phông cực đẹp, vân tay 1s nhạy,free fire mượt,load ứng dụng nhanh,pin trâu, sạc nhanh từ 20%>full khoảng 1 giờ 40'.Nokia sự lựa chọn hoàn hảo, nhân viên TGDD số 126/5E khu phố 5 củ Chi HCM nhiệt tình,vui vẻ.",1
" Hoàn thiện sản phẩm tốt, kính 2 mặt cho cảm giác sản phẩm ko quá rẻ tiền. Phần mềm dùng không được ổn định, cảm ứng thường xuyên bị đơ phải tắt màn hình đi rồi bật lại mới sử dụng được, màn hình chủ thi thoảng phải đợi khá lâu mới hiển thị lại đc các ứng dụng",1
" Mới mua chưa đầy tháng đã bị lỗi. Cảm ứng kéo dài ko đc. Chơi liên quân đang di chuyển bị dừng. Bỏ tay ra, ấn lại mới đc. Tệ.",0
" Mua được hơn 1 tuần cảm giác thật tốt và hài lòng với NOKIA 7.2. Chất lượng màn hình cho trải nghiệm cực tốt với độ hiển thị sắc nét, chi tiết cao. Mặt lưng kính mờ cầm nắm thật tuyệt và không hề bám vân tay. Cấu hình ổn cho công việc hàng ngày tốt và mượt mà, tuy có 1 ứng dụng mạng xã hội chưa tương thích tốt với Camera trước của thiết bị nhưng vẫn tốt nếu dùng cùng lúc nhiều ứng dụng cho việc liên lạc thông qua video call. Tuy Pin chỉ có 3500mAh nhưng có thừa cho 1 ngày bình thường, nếu ít xài thì 2 ngày mới phải sạc pin 1 lần, với cục sạc thường nhưng thời gian sạc lại khá nhanh trong tầm 2 tiếng nên cũng không cần quá lo lắng. Điều thực sự khiến mình thấy thất vọng khi mở hộp đó là tai nghe đi kèm, nhìn nó còn lúa hơn cả tai nghe mình mua 30k ngoài chợ và chất lượng âm thanh rất tồi, lẽ ra NOKIA không nên cho nó vào. Nhưng với người mê chụp ảnh thì cả camera trước, sau đều cho chất lượng ảnh khá ấn tượng với độ chi tiết rất cao, đẹp, nhất là khi chụp thiết sáng bạn sẽ không thể tin là với mức giá đó mà lại có thể chụp được như thế, nếu đem so với máy ảnh ống kính rời có giá cực cao thì việc chụp ảnh trên NOKIA 7.2 là lựa chon tốt cho bạn nào có kinh tế eo hẹp nhưng có đam mê nhiếp ảnh, thật sự tốt đấy, dưới đây mình sẽ đính 1 tấm ảnh mình chụp từ camera sau. Cuối cùng xin chân thành cám ơn 2 bạn nhân viên đã tư vấn và phục vụ nhiệt  lúc mình mua hàng, bạn ấy rất thân thiện với nụ cười niềm nở và đã giúp mình có 1 ngày vui vẻ hơn. Mong các bạn ấy sẽ thăng tiến tốt trong công việc.",1
 Sản phẩm rất tốt dùng rất mượt không phát sinh lỗi nhân viên và quản lý siêu thị phục vụ rất tốt ,1
 Mình mua dùng được nửa tháng nói chung tạm ổn thỉnh thoảng vẫn bị đơ lag dùng 4g tụt pin nhanh. Có 1 số tính năng phải tải phần mềm về mới sử dụng được k tiện ích như Oppo. ,1
 Mua vê sài đc tháng cảm thấy ok game mượt đồ hoạ cũng ổn camera lồi dễ trầy xước k có ôp lưng,1
" Ủng hộ 5*, sản phẩm có sự ổn đinh chưa cao, có hiện tượng đơ lag tương đối nhiều. phụ kiện cơ bản như ốp lưng thì TGDD bên mình chưa cung cấp. ",1
 Vừa mua 18/10/19. Rất mượt mà. Nokia đã thực sự hồi sinh. Hi vọng sẽ có nhiều sản phẩm chất lượng hơn nữa từ Nokia.,1
" Xài ok trừ thiết kế cam lồi dễ trầy xướt và nút tăng/giảm âm lượng đặt gần nút Power dễ bấm lầm. Nếu đặt bên trái thì tốt hơn. Nút Google Assistant vật lý ko cần thiết lắm, hãng nên bỏ kèm tai nghe mà thêm sạc nhanh + ốp lưng thì ok hơn",0
" Mua tại Thế giới di đông ở Đà nẵng: giá thành phù hợp với sản phẩm, Nokia mọi thứ tuyệt vời trong phân khúc tầm trung.",1
" Mới mua về chưa sử dụng liền mà thử test PIN và màn hình cảm ứng  trong 1 ngày , cảm thấy không tụt PIN quá nhanh, màn hình cảm ứng khá tốt. . sau khi sử dụng cài đặt các ứng dụng vào cảm thấy tụt PIN và để qua đêm PIN tụt xuống mất 2 hoặt 3 % . camera chụp ảnh OK , nhân viên DMX tận tình ,vui vẻ. Mới mua hơn 1 tuần ",1
" Sản phẩm nhìn qua về ngoại hình ok, giao diện cũng ok, chất lượng camera, hình ảnh cũng ok. Nhưng bị lỗi khi mở khoá, tôi thường gặp phải trường hợp mở khoá máy lên thì bị đơ cảm ứng lại phải khoá máy lại rồi mở lại mới được, còn có nhượng điểm nữa đó là khi gọi điện zalo hay messenger trong lúc đang sạc dẫn đến máy rất nóng.  Thực sự tôi rất buồn, vì chiếc tôi đang dùng là chiếc thứ 2 rồi, nhưng vẫn gặp lỗi đó. Không biết bên tgdd có đổi cho mình dòng máy khác được không? ",0
 Mới múc em nó chiều nay.chua biết nó như thế nào.phai trải nghiệm vài ngày mới biết được,1
" - Sản phẩm khá ưng lòng, Tôi rất tin tưởng khi mua hàng tại chuỗi cửa hàng TGDĐ",1
" Luôn ủng hộ Nokia, mọi thứ đều ổn, xài mượt, pin xài 1 tiếng mất 10%, xạc 1phut =1% ok",1
 mình mua được 2 tuần. tất cả sài ok. nhưng chỗ cảm biến tắt mở màn hình  nhiều lúc gọi xong đến 30 40 giây sau mới sáng trờ lại.trong lúc mình nghe goi nhiều. chán.,0
" Mới mua ba ngày cảm thấy Nokia 7.2 như sau Chụp rõ nét cấu hình mạnh, nhược điểm pin nhanh hết",1
 Mua đc 2 ngày.cảm nhận máy dùng tạm ổn.pin tụt nhanh như con j7 + 3000mah mình đang dùng.chụp ảnh thì màu ảnh sáng nhưng bị ám vàng nặng.camera 48 chấm mà ko như mong đợi.dc mỗi chơi game free file ko giật như con j7 ..còn game khác mình ko chơi nên ko biết thế nào,0
" Chụp hình rất thật chụp ngược sáng và thiếu ánh sáng hình rất rõ, cấu hình mạnh, pin thì nhanh hết ko dùng chỉ mở 4g cũng hao pin rất nhiều ý để chế độ tiết kiệm 90% để 8h xg 78%, mới mua chỉ bt nhiêu đó thôi nếu pin trâu cho 5 sao",1
 Đã nhận hành tại thị trấn vôi. Bắc giảng. Chất lượng ok. Chỉ có điều chỉnh độ sáng màn hình thì thoảng bị tụt một ít. Game liên quân đồ hoạ đẹp. Mượt. Chưa tét thử PUBG.nhân viên thì ok,1
" Mới mua hôm qua, trải nghiệm mọi thứ thấy ok trong tầm giá, nhưng cảm giác pin tụt nhanh quá! ",1
" Vừa mua tối qua . Qua trải nghiệm cho thấy : màn hình sắc nét , cảm ứng mượt mà. Về loa thì nghe to và rõ cả loa trong và ngoài riêng tại nghe thì không bằng Sony. Nhận diện khuân mặt và vân tay cũng nhanh khoảng 1-2s thôi. Camera và video thì quá sắc nét luôn video 4k luôn .về thiết kế máy thì rất vuông vắn và tình tế chỉ có phần cam là hơi lồi nên phải mang ốp . Về game thì thử 2 loại là freefire và liên quân thì thấy truy cập nhanh. Về kết nối thì wifi bắt xã khoảng trên 20m . Tóm lại với giá tiền 6tr thì quá OK . Đã mua tại TGDD Đội 7 thôn 7 Xã Kim Chung Huyện Đông Anh - HN. Nhân viên phục vụ rất OK và thân thiện .",1
" Mua đc 2 ngày, cài đặt ứng dụng liên tục suốt 2h, máy chỉ âm ấm thôi, kích thước cầm nắm chắc tay, màn hình đẹp, cảm biến nhạy , lướt web nhanh và mịn, có chức năng chụp hình cùng lúc 2 camera trước và sau. Sạc khoản 2h là đầy,Với tầm giá và cấu hình này là ngon rồi, mình ko chơi game nên ko bình luận khoản này, riêng mình rất thích chắc sẽ phù hợp nhìu người, còn nhân viên TGDD phục vụ rất nhiệt tình ân cần, thank các bạn nhé",1
 Vừa nhận chiều nay. Mặt trước hơi xấu tí. Chất lượng hình ảnh và máy khá OK. Game mượt. Mua online và sinh nhật tháng 10 giá còn5580 khá OK.,1
" Nokia 7.2 có chống nước chống bụi ko bạn ơi, mới mua về dùng đc 1 ngày ko biết có chụp ảnh đc dưới nước ko ",1
" Đậm chất riêng của No. Ống kính zeiss đã sử dụng quá nhiều dòng máy đều cho anhr chất lượng. Camera cho ảnh rất rõ nét và chi tiết, chụp ngược sáng tốt. Cảm trước 20mp nhưng kích thước ảnh lại lớn hơn cảm 25mp của a50. Chụp độ phân giải 5mp, 8mp hay 12mp đều nét. Khi điện thoại cái cảm biến tắt màn hình bị loạn. Lấy ra khỏi tai mà nó cũng tối thui.",1
 Sau bao ngày chờ đợi đã cầm trên tay nokia 7.2 cảm nhận là thật sự tuyệt vời.Trải nghiệm tốt pin trâu sóng khoẻ. Cầm rất sướng tay.,1
" Nokia tạo ra một siêu phẩm tầm trung trên cả tuyệt vời , từ thiết kế cho đến phần mềm , đặc biệt thích chip SnapDragon 660 này vì cực kì tiết kiệm pin , Nokia đã cố gắng chọn lọc những gì tinh tế nhất vào sản phẩm tầm trung này , nếu cứ tiếp tục duy trì tin chắc Nokia sẽ trở lại đỉnh cao và chiếm trọn niềm tin của người dùng .",1
 Hạnh phúc khi cầm trên tay...mội thứ đều hoàn hảo... rất thích khi cầm chụp ảnh... rõ nét...trên cả mong đợi.,1
 Rất đắng đo khi mua 7.2. Sài đc vài ngày cảm nhận về 7.2 wá tuyệt vời trong phân khúc tầm trung. Từ Cam cho tới mọi thứ wá tuyệt vời .👍👍👍,1
 Thiết kế đẹp màn hình đẹp.loa to rõ.mượt. pin thì BT sạc cũng nhanh.Trong tầm giá như vậy là OK rồi.nhân viên rất nhiệt tình.,1
 Vừa mua xong. Nói chung là đẹp.thiết kế đẹp.came chụp đẹp Và những thứ khác thì đang cảm nhận.nhưng vẫn cho 5 sao.,1
" quá tuyệt vời cho em Nokia 7.2.loa to rỏ, chất âm khá hay, cảm ứng mượt, NV TGDD phục vụ gọi là số 2 thì k có số 1, đáng nhận 5* vì thái độ phục vụ quá ư là.... chuyên nghiệp",1
